index,label,review
11,0.5,01年間的酒店現在設施還很新啊。位置不錯，離廣場周邊購物都近。攜程提供的離機場距離不對，應該至少20公里以上。
12,0.5,07年曾經住過一次，感覺還可以。這次感覺不好，被子、床單太、太、太舊了，早該換新的了。其他服務業都一般。
13,0.5,"08.2.9入住該酒店,我覺得酒店其他方面都很好,唯一欠缺的是氣派的大堂總是充滿了油煙味."
14,0.5,08.3.15及08.3.16住了2天，環境不錯的，房間也大，周圍環境也安靜，晚上不會很吵。但服務比較差。我們住的房間門鎖壞了，房卡打不開們，去大堂換了4、5次來回跑，都說弄好了，每次都進不去，到晚上才答應幫我們換了房間，我們說出去回來再搬，305的房卡都給了。結果回來以後卻說房間已經給別人了。找了經理，換301是最旁邊靠馬路的，床頭還有窗，不要，竟然要我們住C區，那幢樓整樓都沒有人住。經理就一句話，沒有空房間，要麼就住301，要麼就去C區住空樓。搞到淩晨12點，一點誠意都沒有，最後商量第二天去305。以後絕對不會再住了，陽朔遍地都是客棧。
15,0.5,08.4.28-30號住了兩天，感覺該酒店物超所值。乾淨寬敞，安靜，床很舒服。洗澡水很熱很大。值得再住。早餐很一般，但針對這個價格還可以了。
16,0.5,08年2月份入住的大床房，非常滿意。的確是5星的水準，當時的價格也低。下次有機會還會去。
17,0.5,08年4月初住過一夜。總體感覺不錯，特別是對著鐘山的那一面，隔壁是南京博物館，也有許多好東西看。就是樓下什麼淮揚菜的餐廳貴了點，菜也一般。還想說一句，就是來了幾次南京，感覺都是那麼好！補充點評2008年4月27日：記得說下缺點，就是上網要錢！作為五星級酒店，沒必要那麼小氣吧？
18,0.5,"08年5月2號入住,9號樓真的很不錯,房間、走廊都很寬大，感覺很舒服。房間外的花園也很漂亮，吃的就一般拉。晉祠正門外次序混亂，實在沒敢停車（本想看看晉祠大正門建築），旅遊環境實在太差。"
19,0.5,08年8月19日我和先生、兒子入住武夷茶苑大酒店，房間空調不足，我們開窗通風，（窗為平移窗，打開後無法上鎖）窗外環境極差，到處是垃圾堆、亂石堆。20日上午7點我的挎包和先生的手錶失竊，報警立案，為小偷爬窗入室偷竊。這使我全家遭受不小的經濟和精神損失（今後再也不敢住酒店一樓，慘痛的教訓！我還很後怕地想，幸虧錢包內有不少現金，如果賊偷不到錢，狗急跳牆，我全家人的安全...）。由此可見，一家酒店能讓竊賊登堂入室，其保安工作品質是相當差的，客人的人身安全也時刻受到威脅。而且，當我們發現失竊報總台後，保安人員卻遲遲不到現場，我們最後只能自己報警。這次經歷讓我對武夷山的民風產生了疑惑，並且對該酒店的服務無法滿意，對中、高層某些管理人員的態度感到氣憤（一再強調我們住客該對被偷自負一定責任）。這是我住過的最糟糕的一家酒店也是我經歷過的最糟糕的一次旅遊！
20,0.5,08年的清明節入住，房價200，不包早餐，包機場接送（就沖著這點訂的）。第一天房間送4個蘋果，第二天沒有，問服務員，大曰第一天才送。後來還是送了2個蘋果。房間條件還可以，最好的是網路插口在床頭，而且配備的網線超長，可以拉到馬桶（適合某些方面耗時較長的同志使用）。衛生間很大，沐浴設施完備，很誘惑本不宜沐浴的賓客使用。不過床墊的彈簧感覺明顯，而且賓館位於市郊（不過拉薩也不大）。
21,0.5,1）交通便利，到津濱高速入口5分鐘的車程2）對面就有不錯的飯店，而且距離超市也不遠3）房間內設施一般，衛生間裝修比較粗糙，浴盆的地漏不暢
22,0.5,1）地處城市中心，出門便是熱鬧市街。周邊九龍壁，華嚴寺等景點徒步可達。2）入住的豪華大床房，乾淨整潔，設施基本齊全，佈局比較合理人性化。衛生間設計簡潔，都是美標衛浴。就是洗澡水的溫度比較難調節，可能是個別房間問題。3）一樓的自助早餐內容豐富，所有品種在服務時間段內供應充足，不用擔心起來晚了就會選擇少了。4）唯獨軟體方面有點遺憾。個別前臺服務小姐的工作熱情還有欠缺，對於一個國際大酒店來說雲岡國際的員工素質還有待進一步提高。服務業裡微笑是基本，請給客人一個舒心的真誠的笑。
23,0.5,1）設施比較簡陋2）早餐還算可以3）離市中心比較遠
24,0.5,"1,交通離石龍路地鐵站步行10分鐘，算是比較方便。2、房價和屋內設施不太相符，屋內設備太簡陋。3、商務電腦上網還要5元/小時。總值，感覺性價比不好。"
25,0.5,1，在香格里拉應該算很好了2，用信用卡不方便（酒店自己有些小心眼，耍個小聰明），做法不厚道。3，絕對值是到不了5星的，但在那個地方，還是可以的4，歐式房間衛生間的設計太傻了！！！5，小花園不錯。
26,0.5,"1,房間小2，房間通風不好，氣味有點大3，傢俱，床單陳舊4，網路有時不通一個字爛建議遠離"
27,0.5,"1,房間空調跟電扇一樣，不製冷，反映三次服務員答應給看看最後也沒來2，因為有時差，淩晨0點入住，說下午六點前退房算一天，結帳時候硬說要中午12點退房，催我們離開3，沒有服務意識補充點評2008年5月22日：這地方離市區遠，價格在當地不算便宜。賓館回饋2008年5月23日：首先感您所提到及的問題，其一、關於您入住房間空調不製冷問題，可能有部分房間的空調調試和加冷媒，美的空調公司正在實施。但客人反映問題後，服務員一直沒有來解決反映出酒店服務中欠缺之處：1、缺乏感情服務2、缺乏服務的主動性，沒能急客人所急、想客人所想。對此我們將在今天下午的培訓課上，專門就服務意識的問題進行專項的培訓，以後也將就此不定期的開展專題培訓，以儘量避免這方面失誤的發生。其二、新疆同內地是有時差的，按常規酒店房費的收取是按過夜房計算的，即過夜就按全天房費收取。您可查閱一下相關的行規。12點退房前詢問是否繼續延住是每個酒店都會例行的程式，我們絕沒有催您離開的意思，因一些特殊的原因需晚一些退房，您可以提出來，我們會適當滿足您的需求。最後感謝您選擇入住如家北園春店。對您此次下榻酒店帶來的不便致以真摯的歉意。您的點評象鏡子一樣折射出酒店在管理方面還存在疏漏。酒店將以此為鑒，杜絕此類事情的發生。期待您的再次光臨。為了提高我們的服務意識，更好的為您及廣大客戶提供優質、有效的服務，請您繼續關注我們，同時也希望各位攜程的會員能夠參與到監督我們服務的行列中。"
28,0.5,1，服務沒有任何親切感，生硬、機械。我們一大家人五口，其中一位大人和一位孩子沒有帶身份證，為此我們吵了40分鐘才入住。打電話到派出所，派出所說沒有證件就不能住。我們爭辯說開了3個多小時車到地方，不讓住有點說不過去，員警說這是規定。我們說希望你們員警幫忙，和北京核實一下身份，被生硬拒絕。最後酒店的一個服務生看見我們兩個70歲以上的老人累得不行了，才辦理入住，已是晚上11點半了。試問:拿著3個身份證開不了房，這承德還能去嗎？2，房間不知為何評為攜成4星。被子有煙味。設施陳舊。隔音不好。早餐水準比如家的十元的還差。服務員根本不夠用，我自己收拾了一桌子，然後坐下吃飯。退房在沒有人排隊的情況下，用了20分鐘，這樣的酒店我可使用了610元/房。3，在攜成提供的承德酒店列表中，這家酒店可能是最貴的，我本以為找一個好一點的酒店讓父母住得高興一點，看來是適得其反。希望攜成在簽酒店時還要多做考察，為攜程的會員多作考慮。
29,0.5,1，服務態度極差。從沒有見到過服務員微笑過，個個板著臉。由於我在當地入住時間無法確定，所以先交1天押金，誰知道，才過了12點半，連續來了幾個電話，催著交押金，下到前臺時，前臺擺著個臭臉，還準備跟我吵架。頭一次遇到。2，黑店性質。三樓得桑拿房是黑店，奉勸各位不要去，我還是服務員透露給我知道得，要不我還不知道能不能回來。服務員只說三樓桑拿屬於他們承包出去，不歸他們管，但是也是在你們酒店啊。這樣不是黑人嗎？3，騷擾電話頻繁。從九點鐘開始，就來了個電話，說了不要，他們10點還來電話，我乾脆不接，誰知道每隔30分鐘來一次電話，最後是被我罵了才不打，但是第二晚繼續來騷擾。4，退房時間長。7點10分下去退房，讓打發票，搞了半天居然打發票得機器壞了，服務員還不主動給客人發票，如果我不問他們就互弄過去了。最後在我強烈得要求下，才找到IT來修理，天啊。我是8點10分得火車，等到7點50才把發票給我。5，綜合分數，如果有0分我直接給0分。
30,0.5,"1,前臺不能刷預授權，必須交押金。沒有投訴機會，最多給你一張白紙寫點意見，估計你轉身就丟進垃圾桶了。2，主樓的所有單間和商務套房都是臨街，老窗戶不隔音，因為是在主幹道上晚上車水馬龍，除非你的瞌睡很好，否則很能睡得很踏實。第二天換到靠裡面的標間樓下卻又是靠鍋爐和空調，晚上也很吵。第三天換到所謂的商務樓套房，其實就是普通的家庭樓房裝修了一番，老房子，靠樓梯上下，這裡住的都是當地打夜麻將的人，晚上在樓梯間大聲喧嘩，隔音更差。3，第四天退房後打當地計程車，問司機這個酒店如何，司機說這裡幾乎都是當地來“耍的”，打牌XXX等等，幾乎很少出差的商務人員住這裡。4，感覺很不好"
31,0.5,1，整個房間找不到一個紙巾2廁所裡沒有抽風機，不知道是不是以前有人投訴過抽風機吵到人家睡不著就拆了，3煲水的水煲都沒洗乾淨還有黑黑的水垢都有，連倒水出來哪裡都還是有。4沖涼房踏腳塑膠超級髒，黑到可以嚇死人。5電梯沒有空調，在這樣的大熱天走進電梯沒空調，燜在裡面大家想想舒服嗎？6我有一個朋友說走上樓上客房走廊好像走進桑拿了，說明走廊是多麼的醜。7我在房間用完了的紙（這裡指的是寫東西的紙，像有些朋友經常出差在外難免要用紙張寫東西）服務生收房間竟然不放紙。8新國際展覽中心打的要12塊，在展會出來打的居然沒人知道那個酒店在那裡，說在錦江之星哪裡就有人知道，酒店在一個小巷裡不好找。有一點好，門口就是小店。交通還好。周圍沒什麼吃飯的地方，就有一家西餐廳，老外說不好吃，酒店本身有中餐，沒去吃過不知道好不好吃。房間倒是還乾淨。早餐好難吃，東西又少還要20塊。酒店前臺服務馬馬虎虎，女人去問她什麼她會不理不采的，建議女性朋友不要去住。以後不會再住這家酒店。
32,0.5,1，雖距離首都空港很近，但交通並不方便。航班到達時間是23：30，預約時告知有免費接送，但到著時卻被告知“因超過23：00，需交60元接送費”。。。無論是否收費，或價格高低，應事先與預約客戶聲明才是正理。2，因為距離空港太近，幾乎沒有Taxi願意接客。。。3，房間裡沒有吹風機，想和前臺聯繫借用，但電話出故障。。。作為飯店業務的一環，每天檢查客室設備應是最起碼的工作。。。
33,0.5,"1、checkin的時候沒有記錄，說是攜程的問題。2、標準間樓梯，樓道，房間裡都鋪滿了地毯，很髒，有異味。3、樓梯剛好在清洗，打了洗潔精也沒標記，差點摔跤。洗完後整個樓梯都鋪了白布，被客人踩得一塌糊塗。4、房間很小，尤其是洗手間，進去了連轉個身都很困難。5、洗手間水槽壞了，水放不掉，雖然後來叫師傅過來修好了。6、房間窗戶只能開一個小角度，很不舒服。7、有幾個服務員正對著你就這樣面無表情得走了過去。讓人難以置信。（其中一個剛好是給我checkin的那個男服務員）8、空調聲音是我住過的酒店裡最大的，不得不在晚上關掉。9、中午12點回酒店，房間居然還沒打掃好，把清潔員叫來，答曰很忙，還沒輪到這兒。總之，不推薦入住。賓館回饋2008年7月8日：感謝您對酒店所提的寶貴意見和建議,上述的9項內容,酒店已把它作為7月培訓的主題,能為所有客人創造一個美好、溫馨、舒適的居住環境，酒店將不斷努力！謝謝這位朋友，期待您的再次入住！"
34,0.5,1、上網速度不錯，很流暢2、早餐品種太少，但是有現煮的麵條、米線等，還可以，油條非常難吃3、沒有送水果4、床很大很舒服
35,0.5,1、大床房其實是一個很小的房；2、新裝修的房其實一點都不新，看起來挺舊的。補充點評2008年5月23日：我入住的是新裝修的豪華房
36,0.5,1、內部裝修尚可，但周圍環境差，房間小，所以房間價格偏高，不划算。2、雙人房間的床只有大約1米寬。感覺很不好，像童床。3、早餐標價竟然56元，而且品種很少。如果房間不包早餐，千萬別去，搶錢一樣。中餐、午餐均不開，想吃飯，那就頂著太陽往遠處找吧。4、最近因為工作原因，跑過很多城市，住過不少酒店，這是偶遇到的惟一一家上網收費的中檔酒店（可能是偶孤陋寡聞了）。每天36大元，簡直不可理喻。加房費超過400塊了，對於這樣的房間有點離譜。5、房間空調聲音太大，而且效果不好，不是一般的不好。不知道其他房間怎樣。6、一個插曲：俺入住時打開房門，過道竟放一鐵架，內裝一正在運轉的壓縮機在轟鳴，正好把過道堵上。俺只好把行李放在走廊，電話通知服務員來把它拿走，結果竟然通知了三次、等了10分鐘才來人把機器拖走，而且一句道歉的話都沒有。7、電視機2-18幾乎都是國外頻道，日語居多。感覺不爽。補充點評2007年7月3日：有點筆誤：應該是：中餐、晚餐均不開
37,0.5,1、內裝修還不錯，看起來很有特色。2、衛生也還可以，只是房間小了點。3、最重要的是各個房間不隔音，隔壁咳嗽都能聽見，太可怕了。
38,0.5,1、打車到賓館和離開，送上登記計程車牌號的卡片，如有物品遺漏，便於查找；2、前臺服務很快；3、在3樓中餐廳吃了兩頓晚餐，口味蠻好，服務一流，主動引導入座便於觀看電視的座位，方便收看奧運，早餐設有廈門小吃區有特色，無論晚餐還是早餐，用餐後服務員都送至電梯；4、因飛機較晚，抱著試試看的想法，反映了一下，免費延長退房2小時，很感動；5、花了不長時間做了問卷調查，送了禮品，驚喜；6、掛了“請勿打擾”，服務員悄悄遞了卡片，提醒要清理房間可隨時進行，很好；7、地理位置方便，去輪渡、南普陀、廈大等，2元錢空調公交搞定，比的士清涼、寬敞；還有很多，不一一說了，第一次到廈門是10年前沒住廈門賓館，這次住了，以後到廈門就住這裡了！
39,0.5,1、先說好的。房間夠大，也很乾淨和安靜。服務員態度不錯，我提出要看當地地圖，她們立即就送了一份到房間來。2、再說差的。酒店的空調不夠冷，半夜把我都熱醒了，打電話反映過也沒有改進。估計是酒店為省電，夜裡只是送風而不製冷。對於一個四星級酒店來說，很不應該！最好笑的是，房間裡居然連一瓶純淨水都不捨得送，客人要喝水要麼自己燒，要麼就取冰箱裡付費的。太摳門了吧！
40,0.5,1、地理位置和環境不錯2、早餐也還可以3、服務不錯，特別是室內游泳池設施比較舒服4、房間比較陳舊了，特別是拖鞋太薄，不像個四星Hotel
41,0.5,1、地理位置是有些難找，那條路叫“體育館路”，不是“體育關路”。地鐵5號線“天壇東門站”出來步行約15分鐘，在一個較深的巷子底，建議在十字路口多設指路牌。離天壇很近，步行即可。2、房間雖小，但作為商務旅行住住也夠了，裝修八成新，比較乾淨。服務人員還是比較熱情周到的。3、早餐品種太少，想吃點有北京特色的早餐也沒有。
42,0.5,1、地處市中心周圍環境很好，房間總體符合四星級標準，但衛生間條件一般，房間電源插頭太少，沒找到空著的只好拔了落地燈電源才能給筆記本充電。2、床鋪雖然很舒服，但感覺床單應該及時更換，洗得都太薄了，再用就沒有本色兒了~3、電梯只有一部到地下停車場，等的時間較長！4、早餐一般不提也罷，總體來說如能改進下次還會來。
43,0.5,1、早餐品種比較豐富，時間跨度也可以2、房間的整體裝修不錯，也比較寬敞，感覺很舒服對於此酒店整體比較滿意
44,0.5,1、自助餐：自助方式很經濟，但是每個菜都要刷卡，麻煩！酒店員工不知道禮讓客人？首次遇見啊！各位如果想知道被服務員擁擠的感覺，請入住該“漢爵”。
45,0.5,1、位置：交通便利，距機場快線九龍站40港幣車程，據銅鑼灣時代廣場80港幣車程，海港城起步費車程；彌敦道步行即可，購物非常方便；2、環境：較為安靜，適於居住；3、設施：維護較好，但設施已較舊，傳統電視機；4、飲食：酒店早餐品種較多，令人驚喜；附近餐廳亦提供其他選擇；5、服務：員工熱情，主動；
46,0.5,1、住過的唯一的山景水景雙景觀賓館：抬頭窗外觀泰山石，俯首臉盆賞黃河水。－－熱水開到最大，放了10分鐘後還是色如濃茶。2、一張比中國歷史還滄桑的寫字臺，看了讓人想流淚。3、房間有異味，窗戶居然是鎖著的，多次打電話讓服務員開窗，等了20分鐘才來，服務員態度還可以，但效率太低，她們自己解釋是人少，忙不過來。
47,0.5,1、我在網上預定的時間是13號到16號，我是13號下午四點多到前臺辦理入住手續（本人認為這個時間段應該不是在她們最困最累的時候）前臺給我登記成13號到14號，導致14號當天鑰匙被刷打不開門。2、對於酒店“免費”給我升級的房間，並沒有覺得“優越”在哪裡。我住452房間，好像如家很喜歡給免費升級的客人安排在最邊緣的房間；房間的窗子因為上凍關不上，淩晨2點多洗手間的門居然鎖上打不開，（還好是從外面鎖上的，否則在裡面鎖上又沒有電話的情況下，估計再出來要變成木乃伊了）最後還是要叫來服務員來打開。3、我進出酒店路過前臺數次只有四次聽見他們打招呼，一次看見一個禮賓部的男士的微笑；相反在走廊裡見到客房部的服務員卻總是和我打招呼說“您好”。4、房務員的打掃的確很乾淨認真，遺憾的是從我入住的那天開始就被告知浴簾正在清洗（到我退房的那天仍在清洗當中），所以每天都要小心翼翼的進出洗手間，否則一個不留神就會滑倒。5、入住期間，非常“榮幸”的趕上酒店連續斷電兩次，可憐我的電腦了。補充點評2008年2月19日：補充：暖氣不熱，洗好的襪子，放在暖氣上一晚上居然沒有幹，崩潰…………
48,0.5,1、我原本是通過麗江某旅行社訂房在香格里拉大道某酒店，到達酒店後，對酒店不甚滿意。計程車司機向我推薦了古城裡的“麗王酒店”、“王府飯店”、“和璽酒店”。對比三家酒店，和璽酒店更具有古樸特色，一個個院落組成，鳥語花香，令人陶醉。其它兩個酒店都是大院。房間相對較差。遺憾的是到總一一諮詢房價，打完折扣後還586元/標。但服務員很專業，服務態度很好，還向我推薦到攜程網上預訂價格是438元/標，還免費提供大堂吧電腦給我預訂。最後住在23號院。非常安靜，傍晚和第二清晨，花香味+鳥叫聲+酒店播放的古箏音樂+麗江的碧空萬里無雲。構成了一幅十分美妙的立休畫景。是我有生以來第一次享受到這樣如詩如畫的場景。2、來麗之前聽說麗江好多酒店同比其它城市的酒店都比較弱，比較差。但住在這家酒店不覺得，還真讓人耳目一新，獨特風格的小院，禮貌熱情的服務員，很不錯。3、酒店很有特色，環境舒適，服務一流，漫步在院落中，到處都有服務員的微笑招呼，就像置身在自家大院裡。到處是自己的親人，特向去麗江的朋友們推薦該酒店。4、感覺不錯，二層小樓，很乾淨，而且設施齊全，比有的五星感覺都好，酒店保安隨處可見，很有安全感。5、酒店在古城裡，環境，位置都不錯，硬體條件都非常好。而且具有當地納西族院落特色，各方面方便，值得一住。6、酒店全是木質結構建築，很漂亮，乾淨清爽，服務人員從院落、保安亭、總台個個都是人性化服務，唯一不足就是餐廳相對較小。7、可惜有事要去香格里拉，要不還真不想離開，一直想住下去，真休閒。早餐按國際標準到10：00am。不足就是客房電視外語頻道涉及較少。8、在訂房時看到網上說酒店早餐很次，用餐下來不覺得呀，早餐種類很全，真是營養大餐。特別是牛奶，原汁原味，決不是用奶粉沖泡。跟本不像網上所說，不知還是酒店早餐已改進呢。
49,0.5,1、沒有暖氣，有欺騙嫌疑。28日入住大床間。由於近日氣溫下降厲害，訂房間前特意電話詢問房間是否有暖氣，得到的答覆是有。28日checkin時，又再次確認是否有暖氣，答曰：有進入房間後打開暖氣，簡單洗漱後，趕緊睡覺。結果半夜被凍醒，房間非常冷。試了一下排氣口，發現都是冷風，暈倒。趕緊電話詢問客服人員，客服人員態度很好，說立即到房間查看。客服人員發現是冷風後，說沒有辦法解決，建議我多蓋被子。暈倒！看看時間，此時已經淩晨2點多。沒有辦法，只能乖乖拿出房間備用的被子。早上起來後，我凍得發燒兼感冒。惱火～～～～～，趕緊拎著行李換賓館。早上和前臺反應，前臺的人員面無表情，不知道為什麼？2、席夢思上面沒有任何鋪墊物，直接鋪了一層床單，那個席夢思也不知道用了多少年了。超級不舒服；這麼冷的天氣，下面沒有褥子，房間沒有暖氣，這個冷啊。以後再也不敢住這樣的賓館了。3、一把傘拉在房間了，可是checkout時候，沒有人提醒。我後來過了很久才發現。雖然只是一把傘，但是為什麼就不能提醒客人呢。難道這很難麼？
50,0.5,1、車到酒店門口，沒找到酒店，原來身邊滿是腳手架的大樓工地就是酒店，膽戰心驚的走入，前臺很破舊，很難想像是四星級的酒店。2、我住公寓套房，好像19樓，幾部電梯只有一步到達，換了隔壁電梯才行，樓上走道昏暗，長長走廊，只有一兩盞燈，，一出電梯眼睛要過一會兒才能看清東西，太省錢了吧。3、上午入住，電鑽聲不斷，樓下房間原來在裝修，攜程也不事先告知，我暈！！！4、客廳較大，但太空了，只有沙發，卻沒有電視機，原來是叫人坐那裡發呆的。5、洗澡沒熱水，一問，原來不是統一熱水，而是電淋浴器，燒一桶要好長時間，一個晚上到第二天早上也沒有熱水出來，服務員說不知道為啥這樣，四星級的無熱水待遇，澡當然沒洗，退房時心理和身上都發癢....6、口渴了燒水喝，電熱水壺也壞的，打電話要換一個，說庫房下班了，那是晚上八點多吧，從哪裡變不出來一個？其他沒人住的房間，你們經理的辦公室...總能解決吧，不行燒一壺水上來也行啊，可他們就不理你，我只能跑到街上買水喝了！！7、所有傢俱設備都是陳舊的我想大家也會理解我的感受，我平時住店一般會先來看看眾兄弟的網評，不好決不敢住。這次行程匆忙，是在路上電話預訂的，酒店是攜程反復向我推薦的，我才上了當，如果攜程以後光注重經濟效益而不注重酒店本身的品質，推薦這樣的酒店，我看是要砸牌子的，畢竟你們也有競爭者的。補充點評2007年5月2日：再補充一點，寬頻速度“奇快”，兩個筆記本上網，一個酒店寬頻，一個CDMA掌上寬頻撥號上網，在聯眾打遊戲，有線的網速還比不過無線的，還掉了幾次線，送了人家好多分，嗚嗚...
51,0.5,1、兩天不作房間清潔，服務員告訴我，忘記了；2、只要洗澡，衛生間就漏水；3、免費的Internet根本就不能用，服務員告訴我，她們是按照家庭用戶申請的，上網人多，當然上不去；4、早餐60％是饅頭、包子，蒸餃，炸餃；5、結帳的時候，打出來的水單，多收818元，被我發現後，經理說是系統錯誤；6、回酒店一般的士司機是找不到的。
52,0.5,1、房間內設施較齊全(有保險櫃、電吹風、免費上網)、乾淨、性價比較高。2、周圍日式餐館較多。建議在標間裡增設大床房型、方便單身旅客。
53,0.5,1、房間太小，小的有點過份。所謂的可供上網的檯子小的快連筆記型電腦都放不下了。我在搞電腦時，差點摔破酒店的杯子。2、此期間通過攜程預訂，酒店贈送精美鑰匙扣。鑰匙扣在哪裡？好像沒送。3、早餐時間8時40分要求在餐廳煎蛋的服務生，煎個雞蛋，回答說今天煎蛋結束，我說為何？服務生告之沒蛋了，我說還有二十分鐘早餐才結束，為何就沒蛋了，僅僅是個雞蛋。當時想找他們經理，算了吧，還是寫在這裡。4、失望。下次不去再去。
